PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Gender,Transported
2291_02,Earth,False,G/365/S,TRAPPIST-1e,36,False,3,0,435,8,277,Nancey Pittler,F,False
2291_03,Earth,False,F/445/S,55 Cancri e,46,False,426,37,0,0,568,,,False
2295_01,Earth,False,F/466/P,TRAPPIST-1e,75,False,0,0,1224,,1769,Melica Emenez,F,False
2295_02,Earth,False,F/466/P,TRAPPIST-1e,37,False,0,8,70,360,258,Jillie Emenez,M,False
2296_01,Earth,True,G/369/P,TRAPPIST-1e,22,False,0,0,,0,0,Kencey Patteraley,F,True
2298_01,Earth,False,F/467/P,PSO J318.5-22,33,False,270,412,1,,5,Thery Fredersend,M,False
2299_01,Mars,False,F/448/S,TRAPPIST-1e,35,False,174,0,381,0,62,Wealke Ramad,F,False
2300_01,Europa,False,C/81/P,55 Cancri e,19,False,0,,0,0,8195,Genubik Alcemblery,M,False
2300_02,Europa,False,C/81/P,55 Cancri e,34,False,0,22,,3028,3768,Arid Alcemblery,F,False
2301_01,Earth,False,F/449/S,TRAPPIST-1e,23,False,1010,0,33,10,0,Colly Hodgesss,M,True
2301_02,Earth,False,G/367/S,55 Cancri e,37,False,1508,,0,1,0,Weslie Hodgesss,F,False
2301_03,Earth,False,F/449/S,55 Cancri e,24,False,1367,0,1,0,0,Marine Hodgesss,M,False
2302_01,Europa,False,A/18/P,TRAPPIST-1e,54,True,0,3381,0,4463,34,Sterion Dedometeel,F,False
2303_01,Mars,False,F/468/P,55 Cancri e,52,False,1377,0,32,22,0,Beal Chort,M,True
2305_01,Earth,True,G/368/S,TRAPPIST-1e,60,False,0,0,0,0,0,,,False
2306_01,Europa,False,C/82/P,TRAPPIST-1e,1,False,0,0,0,0,0,Batenar Colensid,M,True
2306_02,Europa,False,C/82/P,TRAPPIST-1e,,False,0,0,0,0,0,Gomeron Colensid,F,True
2306_03,Europa,False,C/82/P,TRAPPIST-1e,22,False,0,297,3,676,2924,Asellum Colensid,M,False
2306_04,Europa,False,C/82/P,55 Cancri e,27,False,0,12077,0,75,0,Izarkab Ticiontral,F,True
2306_05,Europa,True,C/82/P,55 Cancri e,48,False,0,0,0,0,0,Bram Colensid,M,True
2306_06,Europa,False,C/82/P,55 Cancri e,47,False,1320,428,4,24,0,Luxons Colensid,F,False
2308_01,Europa,True,D/77/S,TRAPPIST-1e,25,False,0,0,0,0,0,Plas Pringrous,M,True
2308_02,Europa,False,D/77/S,55 Cancri e,49,False,9,2426,95,1249,168,Beten Pringrous,F,False
2308_03,Europa,False,D/77/S,TRAPPIST-1e,33,False,0,2012,1,9124,4,Asellum Pringrous,M,False
2308_04,Europa,False,D/77/S,TRAPPIST-1e,67,False,0,4715,0,599,6,Polluma Pringrous,F,True
2309_01,Earth,True,G/371/P,PSO J318.5-22,5,False,0,0,0,0,0,Feryla Whitledges,M,False
2310_01,Europa,True,D/68/P,55 Cancri e,60,False,0,0,0,0,0,Alaron Holiabler,F,True
2310_02,Europa,True,D/68/P,TRAPPIST-1e,56,False,0,0,0,0,0,Geons Holiabler,M,True
2310_03,Europa,False,D/68/P,TRAPPIST-1e,59,False,0,2210,0,4085,11,Elebara Pleele,F,False
2310_04,Europa,True,D/68/P,TRAPPIST-1e,44,False,0,0,0,0,0,Enibah Pleele,M,True
2311_01,Earth,False,G/372/P,TRAPPIST-1e,33,False,0,763,1,66,84,Elsane Cabrewsond,F,False
2312_01,,True,G/369/S,TRAPPIST-1e,28,False,0,0,,0,0,Billex Sykess,M,False
2313_01,Mars,False,F/469/P,TRAPPIST-1e,29,False,1365,0,791,210,0,Lish Kart,F,False
2314_01,Earth,True,G/370/S,TRAPPIST-1e,13,False,0,0,0,0,0,Troyce Folemonley,M,False
2315_01,Europa,True,B/67/P,55 Cancri e,34,False,0,0,0,0,0,Murzima Singmage,F,True
2316_01,Earth,True,G/371/S,PSO J318.5-22,45,False,0,0,0,0,0,Shan Blange,M,True
2317_01,Earth,False,G/372/S,TRAPPIST-1e,39,False,0,454,0,454,0,Ronia Gainebergan,F,False
2318_01,Earth,False,F/470/P,TRAPPIST-1e,18,False,128,37,626,0,5,Lindy Bradamss,M,False
2319_01,,True,G/373/P,PSO J318.5-22,57,False,0,0,0,0,0,Evendy Estron,F,False
2320_01,Earth,False,F/450/S,55 Cancri e,,False,0,760,0,21,23,Thel Francock,M,False
2321_01,Earth,True,G/373/S,PSO J318.5-22,25,False,0,0,0,0,0,Claura Petermandez,F,True
2325_01,Earth,True,G/374/S,PSO J318.5-22,22,False,0,0,0,0,0,Kimmie Hurchez,M,False
2327_01,Europa,False,B/68/P,TRAPPIST-1e,32,False,0,4106,388,892,2,Alyat Oidederval,F,True
2329_01,Mars,True,F/472/P,TRAPPIST-1e,29,False,0,,0,0,0,Heersh Burry,M,True
2332_01,Earth,False,F/453/S,TRAPPIST-1e,21,False,556,0,20,1589,0,Cellex Mccarry,F,False
2333_01,Mars,False,E/137/P,TRAPPIST-1e,16,False,0,0,0,0,0,Igrish Fiha,M,False
2336_01,Europa,True,A/30/S,55 Cancri e,45,False,0,0,0,0,0,Alhail Fulatorly,F,True
2336_02,Europa,False,A/30/S,TRAPPIST-1e,44,True,1409,910,17,1452,3782,Wezna Fulatorly,M,False
2338_01,Earth,True,G/376/P,55 Cancri e,27,False,0,0,0,0,0,Elenay Moodman,F,True
2338_02,Earth,False,F/474/P,TRAPPIST-1e,26,False,14,0,0,857,0,Julion Moodman,M,False
2339_01,Mars,False,F/475/P,TRAPPIST-1e,46,False,1290,0,57,0,0,Book Shrie,F,False
2340_01,Earth,False,F/454/S,PSO J318.5-22,24,False,0,0,648,0,0,Karlie Huntt,M,False
2341_01,Earth,False,F/455/S,TRAPPIST-1e,15,False,0,785,0,0,0,Karlie Hubbarnett,F,True
2345_01,Earth,True,G/378/S,PSO J318.5-22,53,False,0,,0,0,0,Evane Brightez,M,False
2347_01,Earth,,F/477/P,55 Cancri e,28,False,613,22,0,0,0,Evaley Wellierras,F,False
2347_02,Earth,True,G/377/P,TRAPPIST-1e,11,False,0,0,0,0,0,Janne Wellierras,M,True
2347_03,Earth,True,G/377/P,TRAPPIST-1e,7,False,0,0,0,0,0,Ward Wellierras,F,False
2347_04,Earth,True,G/377/P,PSO J318.5-22,0,False,0,0,0,0,0,Joanry Wellierras,M,True
2347_05,Earth,True,G/377/P,55 Cancri e,15,False,0,0,0,0,0,Lewise Wellierras,F,True
2347_06,Earth,False,G/377/P,55 Cancri e,31,False,1,,2,605,0,Therry Wellierras,M,False
2347_07,Earth,False,G/377/P,TRAPPIST-1e,9,False,,0,0,0,0,Fanna Wellierras,F,False
2348_01,Europa,False,D/78/S,55 Cancri e,44,True,0,1223,78,1418,1239,Asellux Alaring,M,False
2349_01,Earth,False,G/379/S,TRAPPIST-1e,35,False,0,722,0,0,185,All Brookes,F,False
2353_01,Earth,False,G/380/S,TRAPPIST-1e,30,False,27,5412,86,,0,Janney Morgerson,M,True
2353_02,Earth,False,F/457/S,55 Cancri e,13,False,880,0,0,0,0,Lawren Morgerson,F,False
2356_01,Mars,False,D/80/S,TRAPPIST-1e,45,True,773,82,0,6,0,Koat Peane,M,False
2356_02,Mars,True,D/80/S,TRAPPIST-1e,4,False,0,,0,0,0,Alls Peane,F,True
2356_03,Mars,True,D/80/S,TRAPPIST-1e,21,False,0,,0,0,0,Lios Peane,M,True
2357_01,Earth,False,E/139/P,TRAPPIST-1e,20,False,0,409,994,215,0,Vandy Whitez,F,False
2360_01,Earth,True,G/379/P,TRAPPIST-1e,24,False,0,0,0,0,0,Dorene Boyersons,M,True
2361_01,Earth,True,G/380/P,PSO J318.5-22,3,False,0,0,0,0,0,Teryla Belley,F,False
2361_02,Earth,False,F/481/P,,29,False,0,0,792,0,0,Megany Belley,M,True
2363_01,Europa,False,C/85/S,TRAPPIST-1e,28,False,2416,8926,41,1,462,Castab Unregul,F,True
2364_01,Earth,False,G/381/P,TRAPPIST-1e,44,False,0,4,6,864,33,Sta Roachez,M,True
2365_01,Europa,True,D/71/P,TRAPPIST-1e,50,False,0,0,,0,0,Spuri Clunic,F,True
2366_01,Mars,True,F/482/P,TRAPPIST-1e,35,False,0,0,0,0,0,Almone Raste,M,False
2367_01,Earth,False,F/483/P,TRAPPIST-1e,19,False,0,0,1,644,0,Mela Brookes,F,False
2368_01,Mars,False,E/141/P,TRAPPIST-1e,22,False,579,0,267,0,108,Prow Potte,M,False
2369_01,Earth,False,F/484/P,TRAPPIST-1e,30,False,3,0,880,0,40,Netty Youngrayes,F,False
2373_01,Europa,False,D/81/S,TRAPPIST-1e,36,False,0,4756,0,7818,96,Bens Aneetle,M,False
2374_01,Mars,False,E/166/S,TRAPPIST-1e,20,False,464,0,1432,0,0,Gers Sames,F,True
2375_01,Earth,False,G/383/P,55 Cancri e,22,False,0,0,659,94,0,Jeroy Franankson,M,True
2376_01,Earth,False,F/459/S,55 Cancri e,22,False,0,30,0,0,673,Harlos Coffmaney,F,False
2377_01,Europa,True,C/83/P,PSO J318.5-22,32,False,0,0,0,0,0,Alark Noxiong,M,True
2379_01,Earth,False,F/487/P,TRAPPIST-1e,35,False,194,0,678,0,0,Monard Grifford,F,False
2382_01,Earth,False,F/488/P,55 Cancri e,41,False,0,33,0,1324,0,,,False
2384_01,Earth,True,G/383/S,TRAPPIST-1e,57,False,0,0,0,0,0,Paulah Cleachrand,F,False
2384_02,Earth,True,G/383/S,PSO J318.5-22,3,False,0,0,0,0,0,Landa Cleachrand,M,False
2384_03,Earth,False,G/383/S,55 Cancri e,11,False,0,0,0,0,0,Cathya Pollarkeeks,F,True
2384_04,Earth,False,G/383/S,TRAPPIST-1e,4,False,0,0,0,0,0,Loreen Cleachrand,M,True
2384_05,Earth,True,G/383/S,TRAPPIST-1e,17,False,0,0,0,,0,Ronia Pollarkeeks,F,False
2384_06,Earth,,G/383/S,TRAPPIST-1e,30,False,0,0,0,0,0,Lerome Cleachrand,M,False
2384_07,,True,,TRAPPIST-1e,11,False,0,0,0,0,0,Neila Pollarkeeks,F,True
2385_01,Mars,False,F/461/S,TRAPPIST-1e,23,False,1773,0,78,0,3,Jacats Pité,M,False
2387_01,Earth,False,E/142/P,TRAPPIST-1e,58,False,,400,0,690,490,Debony Estiagosen,F,True
2389_01,Earth,False,G/384/S,TRAPPIST-1e,22,False,0,46,0,676,0,Annon Solon,M,False
2390_01,Earth,,G/385/P,TRAPPIST-1e,24,False,0,0,,59,4120,Joelan Burrilllins,F,False
2391_01,Earth,False,E/143/P,TRAPPIST-1e,20,False,768,19,0,1,0,Chery Hendrys,M,False
2392_01,,True,G/386/P,TRAPPIST-1e,37,False,0,0,0,0,0,Isaacy Salin,F,True
2395_01,Earth,False,G/387/P,TRAPPIST-1e,49,False,712,1,0,0,,Olgary Toddleton,M,False
2396_01,Earth,False,E/168/S,TRAPPIST-1e,46,False,0,557,0,287,781,Deaney Handertiz,F,False
2396_02,Earth,False,G/386/S,TRAPPIST-1e,30,False,854,0,30,0,0,Sallie Handertiz,M,False
2397_01,Earth,False,G/387/S,55 Cancri e,36,False,0,810,0,0,0,Elenna Raney,F,False
2398_01,Earth,False,F/490/P,TRAPPIST-1e,21,False,0,780,44,0,5,Loresa Barnolaney,M,False
2399_01,Mars,False,E/169/S,TRAPPIST-1e,25,True,854,0,319,0,0,Stisps Sin,F,False
2401_01,Earth,True,G/388/P,PSO J318.5-22,42,False,0,0,0,0,0,Luise Francock,M,True
2402_01,Earth,True,G/389/P,TRAPPIST-1e,13,False,0,0,,0,0,Glenna Valezaley,F,False
2403_01,Earth,False,G/388/S,,25,False,7,0,0,877,0,Antony Frederry,M,False
2404_01,Europa,False,C/86/S,TRAPPIST-1e,29,False,0,544,7,2650,1561,Scharab Disheract,F,False
2404_02,Europa,True,C/86/S,TRAPPIST-1e,17,False,0,0,0,0,0,Alatik Disheract,M,True
2404_03,Europa,False,C/86/S,55 Cancri e,36,False,828,5553,130,47,1171,Girtan Oilpuring,F,True
2404_04,,True,C/86/S,TRAPPIST-1e,44,False,0,0,0,0,0,Dira Disheract,M,True
2406_01,Mars,True,F/465/S,TRAPPIST-1e,18,False,0,0,0,0,0,Cornys Pie,F,True
2409_01,Earth,False,F/492/P,55 Cancri e,22,False,292,395,0,0,3,Briam Pottonalden,M,False
2409_02,Earth,True,G/390/P,TRAPPIST-1e,22,False,0,0,0,0,0,Eulahy Pottonalden,F,True
2410_01,Earth,True,G/391/P,TRAPPIST-1e,43,False,0,0,,0,0,Dia Beckeetter,M,True
2411_01,Earth,False,F/493/P,TRAPPIST-1e,29,False,19,2115,17,,0,Brinez Howenters,F,True
2412_01,Earth,True,G/392/P,TRAPPIST-1e,24,False,0,0,0,0,0,Rone Bertsontry,M,True
2413_01,Earth,True,G/390/S,PSO J318.5-22,18,False,0,0,0,0,0,Tyrona Barnoldeney,F,True
2414_01,Europa,False,T/1/P,TRAPPIST-1e,42,False,0,1829,2,3133,2447,Mergak Headfair,M,False
2416_01,Earth,False,G/391/S,TRAPPIST-1e,43,False,9,0,1079,0,729,Lesley Nolds,F,False
2417_01,Earth,False,G/393/P,TRAPPIST-1e,32,False,11,31,0,836,9,Shanya Mcgowaymond,M,False
2419_01,Earth,True,G/394/P,TRAPPIST-1e,15,False,0,0,0,0,0,Eriney Mclainez,F,True
2421_01,Mars,False,E/145/P,TRAPPIST-1e,22,,0,0,0,0,0,Comats Sepie,M,True
2423_01,Earth,True,G/395/P,TRAPPIST-1e,20,False,0,0,0,0,0,Bonya Boltond,F,False
2424_01,Earth,False,G/393/S,TRAPPIST-1e,34,False,34,223,1559,0,0,Hanna Fishopper,M,True
2426_01,Mars,True,F/466/S,TRAPPIST-1e,70,False,0,0,0,0,0,Colatz Gine,F,True
2426_02,Mars,True,F/466/S,TRAPPIST-1e,18,False,0,0,0,0,0,Kies Gine,M,True
2427_01,Europa,True,B/94/S,TRAPPIST-1e,26,False,0,0,0,0,0,Marfak Geneltic,F,True
2429_01,Earth,False,F/497/P,TRAPPIST-1e,17,False,112,56,332,0,606,Idace Vinozarks,M,False
2431_01,Earth,False,F/498/P,TRAPPIST-1e,13,False,0,2,0,566,208,Candy Josesh,F,False
2432_01,Earth,False,F/499/P,TRAPPIST-1e,19,False,0,0,79,,0,Cellex Anthompson,M,False
2433_01,Europa,True,C/84/P,TRAPPIST-1e,32,False,0,0,0,,0,Keidus Ametic,F,True
2435_01,Earth,False,F/467/S,TRAPPIST-1e,33,False,4,0,28,0,2757,Lynnee Bonder,M,False
2436_01,Earth,False,F/501/P,TRAPPIST-1e,21,False,759,0,0,,40,Gileen Figuez,F,False
2438_01,Mars,True,F/503/P,TRAPPIST-1e,23,False,0,0,0,0,0,Totse Stake,M,True
2439_01,Earth,False,F/504/P,TRAPPIST-1e,24,False,227,537,13,0,0,Ninald Bardinard,F,True
2441_01,Earth,False,F/468/S,55 Cancri e,17,False,0,11,493,0,372,Tamin Bowenasey,M,False
2442_01,Mars,True,F/505/P,TRAPPIST-1e,34,,0,0,0,0,0,Beals Perie,F,True
2443_01,,False,D/72/P,TRAPPIST-1e,31,False,1458,421,76,0,0,,,False
2444_01,Earth,False,F/506/P,55 Cancri e,43,False,6,236,3,448,54,Benew Pentss,F,False
2445_01,Earth,False,E/170/S,,43,False,602,3,27,89,69,Sanney Lerez,M,False
2446_01,Earth,False,F/507/P,TRAPPIST-1e,33,False,0,0,661,0,94,Lestie Hoppernardy,F,True
2449_01,Mars,True,F/508/P,TRAPPIST-1e,28,False,0,0,0,0,0,Hon Nacke,M,True
2449_02,Mars,True,E/146/P,TRAPPIST-1e,27,False,0,0,0,0,0,Tark Nacke,F,False
2449_03,Mars,True,F/508/P,TRAPPIST-1e,7,False,0,0,0,0,0,Moss Nacke,M,True
2451_01,,True,G/395/S,PSO J318.5-22,16,False,0,0,0,0,0,Valey Currisones,F,False
2452_01,Earth,False,F/470/S,55 Cancri e,42,False,526,2,28,161,,Lorey Wiggs,M,False
2453_01,Mars,True,E/147/P,TRAPPIST-1e,27,False,0,0,0,0,0,Ter Teake,F,True
2454_01,Earth,False,F/510/P,TRAPPIST-1e,19,False,0,0,0,157,644,Jeandy Monroellynn,M,False
2455_01,Mars,False,F/471/S,TRAPPIST-1e,42,False,554,0,1168,0,275,Naish Muste,F,False
2456_01,Earth,True,G/399/P,PSO J318.5-22,13,False,0,0,0,0,0,Dorey Jarvey,M,False
2457_01,Earth,True,G/400/P,TRAPPIST-1e,16,False,0,0,0,0,0,Brada Raney,F,True
2458_01,Earth,False,F/511/P,TRAPPIST-1e,21,False,31,93,578,0,0,Rald Mcphernard,M,True
2460_01,Earth,True,G/402/P,PSO J318.5-22,28,False,0,0,0,0,0,Man Solon,F,True
2461_01,,True,G/396/S,TRAPPIST-1e,69,False,0,0,0,0,0,Idary Leeves,M,False
2462_01,Earth,True,G/397/S,PSO J318.5-22,15,,0,0,0,0,0,Yolana Flowensley,F,False
2463_01,Earth,False,E/171/S,TRAPPIST-1e,48,False,58,0,12,,0,Leondy Johnshines,M,False
2466_01,Earth,False,F/472/S,TRAPPIST-1e,42,False,,1,61,897,0,Carley Harmond,F,False
2467_01,Mars,False,D/83/S,TRAPPIST-1e,42,False,999,0,49,0,11,Grake Datty,M,False
2470_01,Earth,False,G/398/S,TRAPPIST-1e,23,False,139,0,0,567,0,Mollen Bookst,F,False
2470_02,Earth,False,G/398/S,TRAPPIST-1e,26,False,0,,0,543,,Nance Bookst,M,False
2471_01,Earth,False,G/403/P,TRAPPIST-1e,45,False,0,0,450,94,364,Brance Johnsby,F,False
2472_01,Earth,False,E/173/S,TRAPPIST-1e,30,False,756,4,30,0,0,Elara Patrichane,M,False
2474_01,Mars,True,F/475/S,TRAPPIST-1e,36,False,0,0,,0,0,Blesh Che,F,True
2475_01,Europa,False,C/85/P,TRAPPIST-1e,,False,0,27,0,3573,3643,Golaron Folhal,M,False
2476_01,Earth,False,F/512/P,TRAPPIST-1e,35,,0,0,1,0,1264,Luise Arner,F,False
2477_01,Europa,True,C/86/P,TRAPPIST-1e,21,False,0,,0,0,0,Nunkib Suptibler,M,True
2477_02,Europa,True,C/86/P,55 Cancri e,50,False,0,0,0,0,0,Hasich Suptibler,F,True
2478_01,Earth,True,G/404/P,TRAPPIST-1e,52,False,0,0,0,0,0,Analdy Bardina,M,False
2479_01,Earth,True,,PSO J318.5-22,21,False,0,0,0,0,0,Joela Gordanieves,F,False
2480_01,Earth,False,F/476/S,55 Cancri e,41,False,682,0,0,0,17,Allara Llovers,M,False
2483_01,Earth,False,F/477/S,55 Cancri e,35,False,2594,195,0,0,0,Eulah Crayeson,F,False
2486_01,Earth,False,F/513/P,TRAPPIST-1e,26,False,552,192,30,0,1,Marily Lopelases,M,False
2486_02,Earth,False,F/513/P,TRAPPIST-1e,17,False,584,738,54,0,621,Alber Lopelases,F,False
2488_01,Mars,False,D/85/S,TRAPPIST-1e,69,False,4483,0,525,0,500,Meal Wate,M,False
2489_01,Europa,True,B/72/P,TRAPPIST-1e,27,False,0,0,0,0,0,Alraida Purellliss,F,True
2491_01,Earth,False,G/401/S,PSO J318.5-22,25,False,2,2762,552,0,1391,Eila Haydenzier,M,False
2492_01,Mars,True,F/480/S,TRAPPIST-1e,27,False,0,0,0,0,0,Pebuts Burry,F,True
2496_01,Earth,False,F/481/S,TRAPPIST-1e,25,False,64,0,0,660,0,Ireen Goody,M,False
2497_01,Earth,False,,55 Cancri e,36,False,0,0,0,33,619,Glasey Foledges,F,False
2498_01,Earth,False,E/176/S,TRAPPIST-1e,14,False,148,0,34,808,0,Dorice Kellson,M,False
2499_01,Europa,True,C/89/S,55 Cancri e,27,False,0,0,0,0,0,Minus Valindle,F,True
2500_01,Earth,False,G/403/S,TRAPPIST-1e,22,False,272,44,0,1064,418,Curtle Hoppernardy,M,False
2502_01,Earth,False,G/404/S,TRAPPIST-1e,24,False,873,12,1,0,3,Karlie Beckerson,F,False
2503_01,Mars,False,F/516/P,TRAPPIST-1e,,False,311,0,745,232,0,Froops Shrie,M,False
2503_02,Mars,False,F/516/P,TRAPPIST-1e,4,False,0,0,0,0,0,Eet Shrie,F,True
2505_01,,False,E/149/P,TRAPPIST-1e,19,False,0,13,291,481,2,Dia Mckinn,M,False
2505_02,Earth,False,E/149/P,TRAPPIST-1e,19,False,0,5,4,541,238,Hilley Mckinn,F,False
2506_01,,False,A/19/P,55 Cancri e,38,False,0,2506,46,11001,5,Caphirk Apenelexy,M,False
2506_02,Europa,True,A/19/P,55 Cancri e,39,False,0,0,0,0,0,Mariton Apenelexy,F,True
2506_03,Europa,False,A/19/P,55 Cancri e,23,False,36,2467,0,381,803,Alchird Apenelexy,M,False
2508_01,Europa,True,D/86/S,55 Cancri e,57,False,0,,0,0,0,Preonon Switud,F,True
2508_02,Europa,True,D/86/S,TRAPPIST-1e,18,False,0,0,0,0,0,Phacton Switud,M,True
2509_01,Earth,False,F/483/S,TRAPPIST-1e,43,False,0,9,1145,0,0,Wen Georgasey,F,False
2510_01,Mars,False,F/517/P,TRAPPIST-1e,28,False,34,0,1342,91,0,Dicks Cusa,M,True
2512_01,Europa,False,C/91/S,55 Cancri e,33,False,0,8759,0,2788,4513,Sabiton Parymider,F,False
2512_02,Europa,True,C/91/S,55 Cancri e,37,False,0,0,0,0,0,Winork Parymider,M,True
2513_01,Earth,False,,TRAPPIST-1e,28,False,0,55,0,656,0,Loree Mathison,F,False
2515_01,Europa,False,B/96/S,55 Cancri e,28,True,2,2144,0,435,5872,Zauri Forous,M,False
2515_02,Europa,True,B/96/S,55 Cancri e,18,False,0,0,0,0,0,Keidus Forous,F,True
2516_01,Earth,False,G/406/P,55 Cancri e,29,False,75,17,0,211,506,Enryn Romason,M,False
2518_01,Europa,True,C/87/P,TRAPPIST-1e,29,False,0,0,0,0,0,Minon Fouseding,F,True
2518_02,Europa,True,C/87/P,55 Cancri e,28,False,0,0,0,0,0,Alsafik Fouseding,M,True
2519_01,Earth,False,F/485/S,TRAPPIST-1e,24,False,172,775,344,0,0,Lyde Whitez,F,True
2520_01,Europa,False,C/88/P,TRAPPIST-1e,59,False,0,5407,0,285,1135,Arrai Crantiale,M,False
2521_01,Mars,True,E/151/P,TRAPPIST-1e,43,,0,0,0,0,0,Stey Cry,F,False
2522_01,Mars,True,F/520/P,TRAPPIST-1e,20,,0,0,0,0,0,Guits Crité,M,True
2523_01,Europa,True,B/73/P,55 Cancri e,23,False,0,0,,0,0,Minopus Oilpfulle,F,True
2524_01,Europa,True,D/74/P,55 Cancri e,27,False,0,0,0,,0,Ashir Witeronfus,M,True
2526_01,Europa,True,B/74/P,55 Cancri e,38,False,0,0,0,0,0,Chelik Fatted,F,True
2527_01,Earth,True,G/405/S,PSO J318.5-22,38,,0,0,0,0,0,Dianie Brownings,M,True
2528_01,Mars,False,F/487/S,TRAPPIST-1e,48,False,639,412,110,0,0,Smonch Bau,F,True
2530_01,Mars,False,F/488/S,TRAPPIST-1e,25,False,1734,1,189,1,0,Sil Start,M,False
2531_01,Earth,True,G/407/P,PSO J318.5-22,25,False,0,0,0,0,0,Derry Danielps,F,True
2532_01,Mars,False,F/489/S,TRAPPIST-1e,24,False,737,37,1682,0,0,Gorn Traie,M,False
2532_02,Mars,True,F/489/S,TRAPPIST-1e,69,False,0,0,0,0,0,Goldch Traie,F,True
2534_01,Europa,False,B/75/P,55 Cancri e,20,False,0,646,0,,1425,Dhena Sorbitter,M,False
2534_02,Europa,True,B/75/P,55 Cancri e,18,False,0,0,0,0,0,Mahamak Sorbitter,F,True
2535_01,Earth,True,G/409/P,TRAPPIST-1e,28,False,0,0,0,0,0,Glene Bakerson,M,False
2537_01,Earth,False,E/152/P,PSO J318.5-22,23,False,0,9,292,35,349,Dwin Meltoney,F,True
2540_01,Mars,False,E/177/S,TRAPPIST-1e,24,False,345,0,451,0,582,Weers Chort,M,False
2541_01,Europa,False,B/77/P,,44,False,0,1482,127,1555,1257,Benebah Frintful,F,False
2542_01,Mars,False,E/153/P,TRAPPIST-1e,29,False,834,0,28,117,41,Quid Dutte,M,False
2544_01,Europa,False,B/97/S,55 Cancri e,6,False,0,0,0,0,0,Majoth Sernator,F,True
2544_02,Europa,False,B/97/S,TRAPPIST-1e,42,False,41,1912,0,1899,43,Alinon Sernator,M,False
2545_01,Earth,True,G/410/P,55 Cancri e,78,False,0,0,0,0,0,Joycey Hoppernardy,F,False
2546_01,Earth,False,F/491/S,TRAPPIST-1e,36,False,548,179,24,0,77,Etha Shawatson,M,False
2547_01,Europa,False,,55 Cancri e,37,False,0,100,0,1402,1462,Alatrix Sometery,F,False
2547_02,Europa,False,A/20/P,55 Cancri e,41,False,0,12809,2,2835,1514,Coxak Sometery,M,True
2548_01,Earth,False,G/407/S,TRAPPIST-1e,18,False,852,48,0,7,0,Emmax Vincenton,F,False
2549_01,Mars,False,F/522/P,TRAPPIST-1e,62,False,1663,0,23,2,12,Wafox Prin,M,False
2549_02,Mars,False,F/522/P,TRAPPIST-1e,0,False,0,0,0,0,0,Rios Prin,F,True
2549_03,Mars,False,F/522/P,TRAPPIST-1e,55,False,1281,0,7,1,0,Oafron Prin,M,False
2550_01,Earth,True,G/411/P,TRAPPIST-1e,16,False,0,0,0,0,0,Eliana Larlowelley,F,True
2551_01,Earth,False,F/523/P,TRAPPIST-1e,32,False,238,156,3,2,324,Marlly Gamberson,M,False
2552_01,Earth,False,F/492/S,TRAPPIST-1e,19,False,0,1124,4,0,0,Arlen Vincenton,F,True
2552_02,Earth,False,G/408/S,55 Cancri e,7,False,0,0,0,0,,Dorice Vincenton,M,True
2552_03,Earth,False,G/408/S,55 Cancri e,4,False,0,0,0,0,0,Teryla Vincenton,F,True
2553_01,Europa,True,D/87/S,TRAPPIST-1e,30,False,0,0,0,0,0,Grafik Obnoftle,M,True
2555_01,Europa,True,B/78/P,55 Cancri e,24,False,0,0,0,0,0,Branasl Glisormal,F,True
2555_02,Europa,True,B/78/P,TRAPPIST-1e,34,False,0,0,0,0,0,Aldera Glisormal,M,True
2557_01,Europa,True,C/92/S,TRAPPIST-1e,30,False,0,0,0,0,0,Nusoton Flesping,F,True
2558_01,Mars,False,F/525/P,TRAPPIST-1e,3,False,0,0,0,0,0,Chios Katte,M,True
2558_02,Mars,,F/525/P,TRAPPIST-1e,32,False,0,0,0,0,0,Sups Katte,F,True
2558_03,Mars,False,F/525/P,TRAPPIST-1e,55,False,403,0,922,0,0,Wor Katte,M,True
2558_04,Mars,True,F/525/P,TRAPPIST-1e,0,False,0,0,0,0,0,Barave Katte,F,True
2559_01,Europa,False,,TRAPPIST-1e,51,False,0,1949,0,2549,39,Castab Clarty,M,False
2560_01,Earth,True,G/412/P,PSO J318.5-22,0,False,0,0,0,0,0,Pennie Loway,F,True
2560_02,Earth,False,G/412/P,TRAPPIST-1e,21,False,882,0,0,,0,Herina Loway,M,False
2560_03,Earth,False,G/412/P,TRAPPIST-1e,2,False,0,0,0,0,0,Ireene Loway,F,False
2561_01,Earth,False,E/178/S,TRAPPIST-1e,19,False,194,44,0,549,1,Jerek Casonston,M,False
2562_01,Mars,True,F/526/P,TRAPPIST-1e,24,False,0,0,0,0,0,Con Brele,F,True
2562_02,Mars,False,F/526/P,TRAPPIST-1e,20,False,2502,0,96,0,0,Snoles Brele,M,False
2564_01,Europa,False,E/179/S,TRAPPIST-1e,42,False,2,3024,0,89,10,Acceleb Unrent,F,True
2565_01,Mars,True,F/527/P,TRAPPIST-1e,17,False,0,0,0,0,0,Miloss Lepie,M,True
2565_02,Mars,False,E/155/P,TRAPPIST-1e,32,False,598,0,138,0,624,Koops Lepie,F,False
